mean_curvature_radius03,gaussian_curvature_radius03,mean_curvature_radius06,gaussian_curvature_radius06,mean_curvature_radius09,gaussian_curvature_radius09,mean_curvature_radius12,gaussian_curvature_radius12,mean_curvature_radius15,gaussian_curvature_radius15,mean_curvature_radius18,gaussian_curvature_radius18
0.34383787210694994,0.11831375735612047,0.2719255025830786,0.06532015784772471,0.15364284349035032,0.017662900271754198,0.09829693863162661,0.005054228468888243,0.04551319829507508,-0.00026150990368016075,-0.007107907231194188,-2.6335643490052267e-05
0.23813470288834304,0.01012957179580771,0.075399722951028,-0.002581353460493466,0.11867642623467639,0.006383687960199098,0.06298681006239917,0.0014667495077771333,0.0031823410679111836,-0.00022892503901701485,-0.028474814932262244,0.0007942847691011224
0.23782014112851602,0.0022705980236304535,0.07848467933105627,-0.002567181290568774,0.1110293416844503,0.004864139576712553,0.04484949914929801,0.0006904458861954317,-0.0023471320510331465,-0.00010727241162129258,-0.03004236549075246,0.0008680871420852889
0.33782294443369226,0.05234148816370669,0.10449031382858712,-0.0028552736957244335,0.11845823412366849,0.006671904412942799,0.057634918102695464,0.0015081915174907146,0.002287844559329293,-0.00017774107754789156,-0.027970363101974784,0.0007669471334712988
0.3156200597417614,0.012430455945905557,0.1555045916237638,0.0027375647545464,0.14025321210436292,0.012751069106428427,0.07312198064777316,0.002306866319380594,0.005919748449985035,-0.00018547986359392508,-0.0242387837125262,0.0005858151093376989
0.32024153117885273,0.03337792338818419,0.2072500383435204,0.017546618031277796,0.14865368253307162,0.015257188882739853,0.08911676066107148,0.003551606570847266,0.011970576487389192,-0.00013124514150877998,-0.020684932200056537,0.0004284807445947894
0.2832858776915351,0.05384377108529693,0.23809531815174775,0.032549589399648145,0.1528530686993616,0.016420713061224827,0.10676188917739944,0.005340894695151817,0.019593130030724326,-0.00012766086192834438,-0.01721595625380105,0.0002903786370260082
0.32991376310104065,0.09371236043221294,0.29836921123852805,0.059008143086263155,0.14529973919855593,0.015160751168200717,0.11284882177359233,0.007079407367215739,0.022560275296563032,-0.00017083459408919748,-0.013739947047777184,0.0001631601189664617
0.3323374297310172,0.10244613736715516,0.3112484046208008,0.07895986848436075,0.14187890915580326,0.014898608698452272,0.10362758734559314,0.006237707481796843,0.040819673943083605,-6.747856958714261e-05,-0.008779006536744984,1.575795718680445e-05
0.3263601809503547,0.09439703250555395,0.29860792998491703,0.06775746499962568,0.1363799002955668,0.013293006348508846,0.11520046597175358,0.008105456943839521,0.033341838228393476,-1.9782603086143966e-05,-0.010481089116021797,6.347595422879395e-05
0.3131828037449426,0.09754944930450919,0.24952405717951814,0.05431653339788706,0.13270588171361092,0.013376968937425423,0.11296632979137498,0.00785054881546331,0.038175837945359385,-0.0001323016099468542,-0.007212226794211797,-2.6154952928306146e-05
0.0966630057109168,0.0061877497900794595,0.0754621339628844,0.0022867940366881,0.08321475158466937,0.00042171807661983533,0.015202898546626296,-0.00024948091319825855,-0.013993811860924011,0.00019530195501783428,-0.0339259594026708,0.0010740953644566961
0.12136169209949714,0.013079905195576835,0.07051005062346026,0.003393091036397417,0.06865240588503606,0.001320394447478844,0.004061233272494812,-0.00020079977905544907,-0.020254359466107527,0.00040150417355799877,-0.03588200389742438,0.0011591533754061452
0.20563118204284553,0.003852963485915167,0.09393963510234772,0.0040198762133816755,0.08512395290371759,0.0019037978260567521,0.014561112542372115,-0.00016599886815112788,-0.013384965591051876,0.00017681728942123796,-0.03406907227974955,0.0010702154256311271
0.2735996492634396,-0.013890437258572629,0.08647419123958111,-0.0014444361401627092,0.10466521596456921,0.0029914517869541425,0.029235049628163975,0.0002595418605944535,-0.006102231644291408,-1.341458767266589e-05,-0.03178643703322441,0.00096867861771871
0.1400077649241835,0.009558280027565676,0.07354483841490542,0.0011012065820767394,0.09764253283047822,0.001890988885390821,0.026104708832900832,-2.2764967713715846e-05,-0.011239991030131662,0.00010491316121732369,-0.03249228669122427,0.0009966930207778312
0.269522093005022,0.057789627682860126,0.11672902353284825,-0.003271341332192345,0.11478140668966336,0.005463965968673158,0.02833198726740634,0.00019017500041810674,-0.00890633913000689,1.8800410266737903e-05,-0.03084836623574022,0.0009108494192583153
0.24628876832115787,-0.019752767865849095,0.15128890152777533,-0.0033361665535323096,0.13461993192148108,0.010298111955434943,0.051741209891227886,0.0014616853423161545,-0.002395453303992185,-0.00013053299058750643,-0.027807659601892888,0.0007604117801172477
0.24733207206122304,0.012433819310120607,0.21444898221651243,0.008502127703921206,0.14476923025695712,0.01394325291554745,0.06571039457409279,0.002164418762184973,0.002284347272868857,-0.00017883701400783203,-0.0232068773655987,0.0005393867184152528
0.26442340484532006,0.049457538332628226,0.26303085436894746,0.031964294484356275,0.1411369421872959,0.013462117295380148,0.08769421733378,0.0038060893457246996,0.01024695822751649,-0.00019382831300925613,-0.018583450760387612,0.00034056972379979916
0.3144358188522658,0.09164831000909557,0.26088333650221474,0.048002703889090316,0.12991929539646316,0.011587035267605387,0.10265673494272401,0.006197127057866892,0.017544419667102077,-0.00026645247108329594,-0.013127218040500087,0.00013866186741923528
0.2518434666526466,0.04324329083822791,0.25846358580539697,0.039687877953004325,0.1299051744401545,0.011509638460146883,0.09265208774933306,0.004584730984597744,0.011316585040611971,-0.00024868764541872865,-0.015875304403274386,0.0002341745372998027
0.29202995530106246,0.07261472511675512,0.24304338405393322,0.04997651642158222,0.12840483340021247,0.012000176555573566,0.11493354812637196,0.008090888591838305,0.026572781414518822,-0.00014451377445797773,-0.009918928980413484,3.685109610915116e-05
0.24136109389179228,0.017552188108923485,0.10084905769487643,0.004750503651794283,0.05250886014638907,0.0018298555200261723,0.0008730993806782419,-0.00011543743368611725,-0.01992626412007117,0.00039797602875274105,-0.03574176087738182,0.0011842032560187136
0.2247579125691086,0.031111725663414327,0.0762524849747951,0.0017034811394439086,0.039978425291336474,0.0010977227272468918,-0.004321413799810027,5.8167593518877155e-06,-0.02292713416547804,0.0005058675593889313,-0.036537236356121716,0.0012360321938205258
0.24346178229042284,0.001957820944869468,0.11000748943830682,0.0034260345441461844,0.08062011080585435,0.0019389962671319688,0.012082584602391411,-0.0001044119023961915,-0.013468834168076392,0.00016902826992389343,-0.03325196781457068,0.0010432502409016397
0.1340197697953256,0.0067946008737551295,0.1707166944694118,0.00012034974226153943,0.12002433006506157,0.007500808073440659,0.025480283892605104,0.00016495798284002025,-0.012325223154201483,7.48333867809955e-05,-0.031115152522852123,0.0009438275177534648
0.1650477305479291,0.017885420777259634,0.14238893667017885,0.0008440267456104362,0.0968675931761759,0.004395514970139069,0.014448636553828598,-0.0001396768026610354,-0.01402244127443629,0.000148884534489588,-0.03296757878712046,0.0010354242810270988
0.11508659262688647,-0.008619965931874973,0.20828832420077567,0.00543921061344571,0.13712740287362146,0.011569143722315997,0.0431859800701035,0.0009998141573183596,-0.0076108436560200195,-4.5353335722280994e-05,-0.02650094741371163,0.0006966532255867157
0.15355797123987697,0.017645235342545897,0.21857039456890706,0.01383389635055083,0.13925642977478986,0.013555254945458181,0.06038072091599039,0.0021357878758763273,-0.0029872238775678476,-0.0001370221621763531,-0.023313545744361945,0.0005445399941192443
0.2117675489694426,0.02398744713597142,0.2296212242097436,0.02426261580472074,0.13071267264426542,0.01119727272591978,0.07321677535478234,0.002839915773087118,0.001159832520736491,-0.0002064394040913173,-0.01870511220926081,0.0003393267165967009
0.23079451899235087,0.0501722307412083,0.06989051065185793,0.001588398880233806,0.025162827025436287,0.0005602066229777418,-0.0067506623917151995,4.127631529538874e-05,-0.0288101800351856,0.0008077903017948501,-0.03705897192979136,0.0013011117641536024
0.23969261602792452,0.053284122680820604,0.08233692869973296,0.004917058499230945,0.015701080475866117,0.0002446790069062037,-0.00945736159857268,8.945703315368426e-05,-0.03260337652377175,0.0010222303389880634,-0.036742088906429125,0.0012848100051034016
0.28776517607382424,0.043106357208437626,0.09838554170154583,0.004861712028581063,0.021737172761565296,0.0003924315424351293,-0.006145648632459754,2.037761062629497e-05,-0.027459001348626486,0.0007525895782720751,-0.03685000025973913,0.0012898909822322076
0.259972721258603,0.02224996583126163,0.12170546284336928,0.003981084550529914,0.03475534248929253,0.0006600063982914802,-0.003848466391575783,-3.7998755892503366e-05,-0.02241072720056047,0.0004984441433554341,-0.036144255401947704,0.0012416290182959034
0.2045345165018234,0.005446759688762455,0.14316290709901633,0.005982066025616599,0.04447228725370616,0.0007211750419083882,-0.0012109445209233008,-0.00012834538233050523,-0.021955073326324636,0.00045980943766962606,-0.035835855576192135,0.0012181038522608009
0.12283696982194571,0.014524740907570922,0.16261287709256644,0.0038411764225498093,0.0642280090042339,0.0013505691581114979,0.0025947135536382583,-0.00021375294508048162,-0.019277558372124654,0.00032068913774419163,-0.03467475601148998,0.0011428872921124824
0.21505970126089138,0.04288367569822279,0.08547169098775013,0.006409841238428153,0.010091612767385993,6.719097427770587e-05,-0.014084114484030838,0.00019599617745923983,-0.03688660328388727,0.0013158931394158069,-0.0368175706698236,0.0013111444252887218
0.22944853970329754,0.010980699470521774,0.06254818858245118,0.0035007378692862353,-0.004431197064988124,-0.00032763360379543555,-0.018611477279950942,0.00032448174252140325,-0.03761869471895009,0.0014057459275198215,-0.035660339004978975,0.0012683023947842006
0.29249709247229033,0.07852851839510584,0.09460234104596914,0.006545715305048087,0.002246981857068416,4.991460825390154e-06,-0.011536871927288013,0.00010304302187795412,-0.03267456423553978,0.0010596260310107605,-0.03636931889732188,0.0012952429382850155
0.2953819654027592,0.0592688233129074,0.11618123827758586,0.008007498016999232,0.007124111149186705,4.538021362900525e-05,-0.011990391214194795,9.019933617069398e-05,-0.029991587206947185,0.0009032347030128049,-0.03602876297909556,0.0012678719438834105
0.25863876242617156,0.03537784050250015,0.15374258370952673,0.008143479218211278,0.01564348878751289,7.1752991710033655e-06,-0.008644703185098709,-3.339150461627008e-05,-0.028090559329729224,0.0007811107052492582,-0.0351368601828292,0.0012015373164900734
0.13771101661437374,0.01746104245348988,0.19039058067097153,0.009425739651512553,0.03759241501579715,5.765567878559052e-05,-0.004568974698336004,-0.0002099704827963374,-0.023195700142719086,0.00045650835214024237,-0.034107712194232365,0.0011352699531333903
0.20013797324667293,0.018972776813548958,0.18741198218753977,0.008658002813484549,0.028591228080762993,-1.209512543245446e-05,-0.006525513175610655,-9.617480228409383e-05,-0.025700097424526808,0.0005967930211287702,-0.03425491673094944,0.001143023400239161
0.25539780586338456,0.052225189649032853,0.042290930069141086,0.0017300863453188187,-0.01315197011856754,-0.00013696807673439302,-0.01964389663649951,0.0003048242983532254,-0.03507822150312075,0.0012330562391427323,-0.03434084188407524,0.0011852188112377133
0.21692814102015043,0.014617166982821847,0.017868590108398783,0.00022203934450376576,-0.015718735302572222,-0.0004907542653923829,-0.022473851963801472,0.00040098426577611076,-0.03673878059153348,0.001354661793551501,-0.033652880268681004,0.0011497371644707177
0.27538939599131534,0.0769161448876754,0.09202876602210118,0.003255966470692403,-0.006201141776329049,-5.7551654325342605e-05,-0.016658912598196983,0.0001193409732608891,-0.033575134139471524,0.001130981281165313,-0.03444924428680604,0.001186891928654446
0.2227650786238135,0.03229925896691214,0.1597714412335762,0.003405167972254956,0.006647286008883973,-0.0003933862751991387,-0.011794937383698306,-0.0001005374248253557,-0.028693806729994796,0.000777482754716273,-0.033402835556750825,0.0011099339240575835
0.2506930051640745,0.06295123036330894,0.11113866547137378,-0.0002198523983953328,-0.0053586986461133575,-0.00015629888977594167,-0.014960410887554771,-2.0065877595718618e-05,-0.03116665077258354,0.0009587956830848518,-0.03404423325851613,0.0011560188524522323
0.2595310491849819,0.04545833852676489,0.031197085516569772,-0.000598411993550693,-0.017813531386478416,-0.00043511680728043763,-0.02059937912733278,0.0002317612434986473,-0.03545318101427754,0.0012601951787812539,-0.033281004968725755,0.0011226738272538065
0.2711765030607689,0.05694840260267101,0.04739869530974416,-0.0032395987910797132,-0.016855840496905423,-0.00015256853195644009,-0.019802721895284654,0.00017041759225296492,-0.033512649690357374,0.0011142622847232933,-0.033561975155110335,0.0011358316056423727
0.1660419828808014,0.019886913823615612,0.1724596739194891,0.02976339426350414,0.13088412216684192,0.008630773928525199,0.0814585769570926,0.0012935842026405334,0.035803188440050676,-0.0014441719667033432,-0.006557173125325361,-0.00012994363271272215
0.13785204314019847,0.017028556862811444,0.18151102472738842,0.032882120766344065,0.15405262798683975,0.014816831439111463,0.08565472175431542,0.0017415541057392,0.03332827976048405,-0.0009105362376010988,-0.011616476612369427,4.8928550612917555e-05
0.24510141432397012,0.06009635376099881,0.17984223040820646,0.03216535373254329,0.1553299575791757,0.015561506620079631,0.08551504143231908,0.0020725782047852632,0.042364016678397065,-0.0010171234949777422,-0.0088062409671331,-2.6666490391434032e-05
0.24705204865465932,0.06038223057971591,0.17059050463048459,0.02892518591747862,0.13040800574263867,0.009131945892181305,0.08098732274036215,0.0018925082478512397,0.04874158702310357,-0.0009520246367214814,-0.0040719841276846335,-0.0001286693777570802
0.49039926865051814,0.15397399751804441,0.2673601638628116,0.05218361783068373,0.14912396435662983,0.022622632780362865,0.1303528913373094,0.022922174935768976,0.09709696206627368,0.014542223400020475,0.08606235522918851,0.004553186206751192
0.4240466851143499,0.10281590329458604,0.24884494842809338,0.03800598299957799,0.15518821761896154,0.023190559783347862,0.1327436340213619,0.024899280740918836,0.08680338012418971,0.009788967184504452,0.08062642217625043,0.003281644506783209
0.44452688929062867,0.09976223147769751,0.19159095586459163,0.024817222463387707,0.12511605391150663,0.015340605541812949,0.08158086554729636,0.006607621414766148,0.05431794509374447,0.003392846434457241,0.09560923171233754,0.0034194602515554796
0.28309971933520556,0.06089985242639835,0.15359200823467467,0.018539702309671738,0.09844208583572682,0.009959098647475883,0.06024030611288123,0.002664346998834839,0.03829419973247153,0.0015876291179324586,0.09826833592005141,0.003774261175529228
0.4195689773156152,0.10539940057195181,0.2072421182692184,0.034998729758514466,0.12463904366607144,0.016085555934758793,0.10917136664551293,0.014376896345809726,0.0742233783709614,0.0071831115457120275,0.09494825354460362,0.005012461830611194
0.18936757959718958,0.035644539538724915,0.1268112540050849,0.01502092028358283,0.09175706699940007,0.008504093856171398,0.04553798467343685,0.001516377940515233,0.04699433659389506,0.002366798369776972,0.08250086293265817,0.003390148951749699
0.2640950013507262,0.06390239025057082,0.17675121306727906,0.028534969120694753,0.11053137057884162,0.01262216943017546,0.07267700640753358,0.006326505406640486,0.06500927517405418,0.004688610311311819,0.08364473695145584,0.004030212703307241
0.1446715153231985,0.018355777903098537,0.13722818318429855,0.018498113268673785,0.0953911318059083,0.009212725319728672,0.05269400974066816,0.0031045025034676945,0.05896490973106462,0.0036737417854390657,0.07342968205278284,0.0034364892525299237
0.23310266946383018,0.05055940821375074,0.062359363415320064,-0.01053407557113877,0.07080571535757849,0.0018484761910242443,0.04694411021605296,0.0010317290495173788,0.00990494031388609,9.30946120710442e-05,0.02353741809677127,-4.637042554796739e-05
0.16870701549371614,-0.0025329679921886794,0.061804722943613485,-0.004490766092012004,0.07244585540786228,0.0030834541443958475,0.03924836792057716,0.0009177521710769305,0.009447951546272303,9.23395468204258e-05,0.04908268081054858,0.0007007233712767948
0.21384066613972022,0.03388998913159031,0.035842617560845114,-0.01116176535925221,0.06256524102621032,0.0013083342715430788,0.03195252467871625,0.0003354846518214652,-0.009597316435948711,-1.026408330941363e-06,-0.007795491178337553,6.116128675386232e-05
0.26512825643061055,0.06779222466775328,0.03655978310810009,-0.012701309429387138,0.0646111682067,0.0006895037445119945,0.04117585936565819,0.0002982341065805693,-0.0028792848914167024,-2.97989381724325e-06,-0.005664649245603451,1.5268596695929033e-05
0.12956822579460242,0.014145723518974326,0.17708934905077972,0.031183395751953714,0.15754298169005815,0.015838868424979686,0.08816508698491356,0.002018310616829572,0.029535570741880617,-0.0008913756990031271,-0.014297897052453547,0.00014612213462737012
0.0924830950251973,0.007985309913343694,0.16637605379481776,0.027420795643428447,0.15725269947633255,0.016092791645626606,0.09306880021874454,0.0027511138437152517,0.022122278255624163,-0.0006968631247883877,-0.01762969665040298,0.0002815903569624775
0.19851722129335228,0.03907672361793967,0.1785592638138688,0.03194017564776739,0.16315606418368925,0.017815862342562515,0.09123552012061188,0.002721775987361774,0.0319827566135417,-0.0006825298915938948,-0.013421065106781751,0.00012988505136437255
0.3283057674026047,0.1067888535793211,0.27076400827411423,0.0663144867415364,0.13773438337118077,0.014667867426044185,0.0904411546464308,0.0038284817505958133,0.05443925863543214,-0.0001969624276692615,-0.0037555542327252023,-0.000109345464137014
0.3108266093433827,0.09491030301016842,0.18928810176114963,0.03609525127443827,0.1435999218268034,0.013885875963471439,0.08386829825828213,0.0026442573213771073,0.052885611782415916,-0.0006811045406070441,-0.0028318619516064024,-0.00013407031296069305
0.3060740590071314,0.09273701741264578,0.19558777360005536,0.03256858038079071,0.11782173822631833,0.009385224554023306,0.08443911023848269,0.002408392651395097,0.05836107171178177,-0.00021032027004722664,-0.0017586352995792483,-0.00015850028588915128
0.4304783648463511,0.09798269466111414,0.18542175915323722,0.01814985311039937,0.11385587456068981,0.011980865452962825,0.06865785547106193,0.004084854674275226,0.031665468163067714,0.001003139451733868,0.09815869108054501,0.002372767002556502
0.3348982902714734,0.058027573072587664,0.2636592203809113,0.02782645084310691,0.14300175571214868,0.01927645987255722,0.09920055237793445,0.0124365276364467,0.0845981532708075,0.0064483784653863035,0.07506302165010838,0.0019844385217246394
0.3654594213363055,0.09274815021493234,0.13524718862151336,0.01164012976017034,0.09592338555106975,0.009099844263300159,0.0416979706189595,0.0006546875103180398,0.02140140730071953,0.0004567139102853299,0.09599819260559962,0.0024144226866598954
0.16945086599586417,0.02857099745207466,0.10592645565030816,0.009443767678426994,0.08654276671223228,0.0074511933198429135,0.028464220830325578,-0.00033893865921082785,0.01640639865564834,0.0002318437460146636,0.08639511670789407,0.0030040712106469973
0.09395720762339527,0.003939437454898093,0.08126711110980174,0.006606230892379017,0.08514469681285944,0.0071086188196389,0.027227733655118748,-1.9352424798358284e-05,0.03048346319940256,0.0009645184238755534,0.05958463017942548,0.00266399928654345
0.1751615438641324,0.01502409047059174,0.05002239764264185,-0.008783493072590855,0.06386936982298955,0.0023941176193752714,0.024319489230024284,0.00035144851805427214,-0.012032420223606335,-6.905489552606328e-05,-0.0038709913508750138,1.4677987898299432e-05
0.15906906242075644,0.0021983898186130496,0.03325358662917379,-0.010632522739061605,0.06022109430726078,0.0015554567653802782,0.01637594161846573,-4.30497946555684e-05,-0.01747039761889488,5.681787602537884e-05,-0.02212809526402409,0.00040677879861922387
0.19510640278725128,0.010363723509035888,0.022537560482641904,-0.01099023109844324,0.05902294755043449,0.0009031781754646845,0.02323910897923226,2.3273390743473285e-05,-0.015387948302656263,5.887801441525256e-05,-0.021453644216811358,0.00042573326257898126
0.2164033393585789,0.016323656957698825,0.025120631497085266,-0.011769003509007413,0.057752292570411,0.0006741651986563547,0.031884507055145284,0.00016527250484115038,-0.011558972919016003,3.9771285757684845e-05,-0.017350501052614153,0.0003128243368968629
0.16776074774381017,-0.008519317780008313,0.020555318594453087,-0.009144152278974641,0.05828693381451558,0.0008081427991518794,0.023066816473004504,-0.00010825467507459427,-0.017267174395987937,0.0002464821274023054,-0.02319152447134896,0.0004863321166997825
0.004267913725087852,-0.0009026217926663449,0.08990680139853856,0.008080635410926355,0.13589371094802866,0.00901545662696838,0.0581692203098948,0.0006257414918686568,-0.006686128854214144,-0.0002794548323083594,-0.030316980837319003,0.0009127576312402253
-0.006858857761553995,-0.005813382887949336,0.06789140551290536,0.00398652933809124,0.12225576374450342,0.005547909087221361,0.045617990909139525,0.0002614460527570065,-0.011372662132813528,-7.204267680995178e-05,-0.03179056742677396,0.0009926390553998323
0.13041741278696586,0.007776136587322954,0.08224789324453603,0.004015419725035293,0.12420789296569254,0.00714470375825278,0.059540905310131384,0.000990490976168368,-0.003371375249096608,-0.00021710285550813642,-0.029055925539346907,0.0008253623655809109
-0.03820021815901673,0.0011856498780882208,0.11312423010112385,0.012731967543011011,0.14664248266901123,0.012281245463436582,0.06736636080828358,0.0004346878070911349,-0.0014909265263912176,-0.00044938725604228046,-0.028374240287017488,0.0008122108894545008
0.018774235724737846,-0.0021821001957891537,0.1325852318164498,0.017553969623565455,0.1563111135921725,0.015542103461442056,0.09235119714726263,0.002397820291836594,0.011823657122492826,-0.000550331119971684,-0.02320162551859975,0.0005378130911238233
0.33919231721021126,0.11472390707543453,0.3017349788224273,0.07458796610152749,0.13844340548342401,0.014745491747970947,0.10071371349811974,0.0055957045229091595,0.04655884766205256,-0.00010617881830210076,-0.006343747198384306,-3.714024262769111e-05
0.3009769919139003,0.09077273560215166,0.25530203311900146,0.04365980545411023,0.11151416717995795,0.009643170734215155,0.08920107912552168,0.003347782915352057,0.06351363676992948,0.0002918218580336658,0.001005827888220732,-0.00019111314964751256
0.3134853484281874,0.09768480185336162,0.25132396969269055,0.04930845034472165,0.12650016314224155,0.012691105199968413,0.09823638778147799,0.00527190476413868,0.05344984731368765,1.4049325130664811e-05,-0.0038432194343541474,-9.822385341458031e-05
0.31023612537051254,0.09633541132578459,0.22174216450828702,0.026083920774914993,0.11240001133626097,0.010863954793874067,0.0943553484199192,0.004559195682952204,0.06220789977555396,0.0005810089697630669,-0.001224110642361474,-0.0001696931579850256
0.36423781781778014,0.06631191118754097,0.16443913092605575,0.0040610012303155495,0.10922461411757757,0.01090866273044846,0.06168164425309383,0.003936904590391111,0.02354039738373679,0.0003432598070678808,0.0899352842645159,0.0004285859693330833
0.3201426630161952,0.033703304535897434,0.26590072299376355,0.018467037182693668,0.15164872040685334,0.02024482204498845,0.10671345114623546,0.012693359130201618,0.0654692143428762,0.002091729717179659,0.06061098964413026,0.0005601077981798059
0.32674113605053623,0.06843269473624042,0.11327614256937685,0.0032101254206040805,0.09594198877222569,0.008862112977621907,0.0404795385906355,0.0014992588527933076,-0.0006172337033520671,-4.003741596300303e-05,0.09052717680775361,0.000905772242746642
0.2178721579088138,0.04012490255128631,0.07240898158053137,0.0034643265242860753,0.08397365704353385,0.007096088773003409,0.01705451297895632,-0.00036918056945673083,-0.0007707000486305673,-0.00010647454065457189,0.08100708312091036,0.0015533428302096231
0.08073851886092809,-0.00013820973947826308,0.05455204353089904,0.002903559313628715,0.07914244491595161,0.005991389739073782,0.010672190465590557,-0.0008680512027701043,0.0027791911036752636,-6.455383286818042e-05,0.0699578152556424,0.0021810517913595315
0.1025549328061276,-0.04450980133376901,0.02236585739924918,-0.004995804754110262,0.05874880080671079,0.0007616366687516343,0.013292870836380831,-9.764892824305386e-05,-0.023427915403023726,0.0003680471715741351,-0.025951374677483895,0.000564639895688256
-0.09985482002060692,0.0009661564329832591,0.06790205033229718,-0.0003613732954041523,0.09198829253273715,0.0027640822642261502,0.016681084450783874,-0.0005558741590038804,-0.02491061371853404,0.0005904881135641188,-0.034432321762742045,0.0010502083425186692
-0.031940809055532385,-0.014802658391779284,0.04886655921337211,-0.0004538925123333015,0.06837205302218055,0.00030633425219470285,0.004811924154263307,-0.00037146013144930993,-0.02791120493485401,0.0007814833027521755,-0.03530009526974989,0.0010647914154077323
0.02253703377887248,-0.00309243266331984,0.06589902886981748,0.004234301776445398,0.08453173260387607,2.7019280680614735e-06,0.014400237825152776,-0.000504020866166519,-0.020553396972350254,0.00042195389063088467,-0.03528224175370457,0.0011572955809667441
0.11093624932468511,0.006197108053666281,0.06999924466810002,0.0006313384420187408,0.10744151147387955,0.002903342768513719,0.03793956001822966,0.00015567414690889985,-0.01127945320703566,1.1061110941774457e-05,-0.032448527357615276,0.0010138088517250038
-0.03041836111646252,0.0006044091954086803,0.07219952892484066,0.00036381798267253753,0.11076331961614576,0.004262193639471418,0.028239088571599527,-0.00032609700735420895,-0.018006522853911286,0.00020974327890008762,-0.03271239695787536,0.0010033087694072183
0.31555881638519767,0.09613309067935114,0.22685305446705029,0.04424330406965059,0.13052210724226843,0.013317300489017072,0.10434337015244532,0.006646251559943,0.04700873015625876,1.8135954323470595e-05,-0.005387843538903892,-7.702644685901372e-05
0.3580868644291339,0.1280824459107767,0.16797051922985018,0.015749060573015245,0.12411128342718952,0.012632012942105747,0.10551287820571897,0.006849215789273453,0.05113101132861196,0.0001294850721164997,-0.002894644971118357,-0.00016694029780121828
0.31115496106563006,0.017906431037437394,0.1936193330242286,0.010773565531452865,0.12537253260665393,0.014252531565385787,0.04649433670244304,0.001941365901555094,0.02015893271470194,-0.0002974869885477165,0.0822561098512519,-0.0011300423335706296
0.27438802510818144,0.07300446850710483,0.29220491560884304,0.030752602931471938,0.14556254142951675,0.01936181129581362,0.0830781909645944,0.005608279607630575,0.0526774376140409,-0.0002521386608539554,0.05113711616504398,-0.0006420576009425428
