Spot center intensity Center ch1,Aspect ratio between short and middle semi-axes,Aspect ratio between short and long semi-axes,Aspect ratio between middle and long semi-axes,Short semi-axis,Middle semi-axis,Long semi-axis,Volume,Spot intensity Mean ch1,Spot intensity Std ch1,Spot intensity Min ch1,Spot intensity Max ch1,Spot intensity Median ch1,Spot intensity Sum ch1,Spot quick mean Mean ch1,Spot radius
685.0976108763864,0.9621366826485881,0.5884555259732737,0.6116132318678072,4.242855991679239,4.409826657891709,7.210155745690014,565.0840709543149,556.0390625,166.7003253209372,254.0,944.0,524.0,71173.0,556.0390625,5.128710108057855
869.5772160317057,0.6964861599628926,0.6964861218150503,0.9999999452281402,9.849797139791185,14.142129027109402,14.142129801700152,8251.739509542305,824.6732771442737,114.57844944058797,511.0,1230.0,810.0,1663366.0,824.6732771442737,12.535807086159657
970.2591107316815,0.8034212321363077,0.5382080195051546,0.6698951906885164,4.242853892956991,5.280983030128774,7.883297422543062,739.8937689361633,876.6755319148937,220.84247062389593,270.0,1333.0,922.0,164815.0,876.6755319148937,5.610827542568649
1371.1528299298793,0.8086537173036188,0.3379999434358836,0.4179785935603106,4.440560323877478,5.4913002053389635,13.137754636103434,1341.9079228748951,1160.409090909091,278.04340671631087,561.0,2051.0,1100.0,459522.0,1160.409090909091,6.842445851433072
1224.453378895325,0.732610206340694,0.4314922034163572,0.5889792411869506,4.242851751766532,5.791417748544757,9.83297431140952,1012.0833123585608,954.695652173913,320.37043022162084,332.0,1961.0,918.0,241538.0,954.695652173913,6.228391235956719
1197.9641653184722,0.7101122757855494,0.3718307303565435,0.5236224510345384,4.367413222223702,6.150313649193469,11.745702723483472,1321.5669310792646,1050.6727748691098,206.66129933462054,490.0,1606.0,1058.0,401357.0,1050.6727748691098,6.807696479929225
1354.9287305617656,0.742616077928472,0.3515590129374623,0.4734061426708352,4.242856232231654,5.713391291051905,12.068688544720663,1225.465173358733,1151.158904109589,322.90768925346964,582.0,2366.0,1101.0,420173.0,1151.158904109589,6.638512663813373
1160.9266834988962,0.6821148650276634,0.3515668592844312,0.5154071217465306,4.24285777027112,6.220151455135125,12.06842356787243,1334.1313410618568,1024.1626666666666,312.19250144868033,374.0,2214.0,1032.0,384061.0,1024.1626666666666,6.829202528286728
1108.3724488264666,0.9664246209048015,0.3874362480830201,0.4008965000501419,4.24285397804089,4.3902585739885,10.951102275623237,854.4656910203155,993.1534883720931,280.9198836040795,413.0,1981.0,1000.0,213528.0,993.1534883720931,5.886656213885947
1277.2213041455386,0.8431081081231889,0.33333354069683463,0.39536275061908227,4.4898863989136135,5.32539819704543,13.469650817398977,1349.0634818004426,1076.7933673469388,254.2027820076874,597.0,1795.0,1021.0,422103.0,1076.7933673469388,6.854586464423586
1179.0516927925316,0.7551669866995262,0.4775336767631518,0.6323550753327064,4.76094511131451,6.304493171930522,9.969862531131714,1253.490747631061,1015.1750663129974,241.4499113601137,474.0,1765.0,1019.0,382721.0,1015.1750663129974,6.688737840113444
1407.1576364927741,0.865361014042365,0.5312951592327712,0.6139578171553276,4.739957136081308,5.477433185878717,8.921513877382491,970.2388660325998,1198.3843537414966,287.9835957597481,619.0,2029.0,1148.0,352325.0,1198.3843537414966,6.141342985412137
1157.14834384417,0.619937796981629,0.43538447684229564,0.7023034874823056,4.242849650041197,6.843992527474379,9.745064134608631,1185.3332853492968,1011.1965317919075,280.7482891185787,355.0,1860.0,1000.0,349874.0,1011.1965317919075,6.565240252581572
1121.8239402316756,0.8602206165667926,0.41142378082547004,0.47827705230722595,4.4904761710804495,5.220144791463252,10.914478891013237,1071.6835387242897,1015.8621794871794,205.1353491991434,483.0,1539.0,1008.0,316949.0,1015.8621794871794,6.348327407264894
1021.0581846897855,0.9639642527996648,0.429220680351511,0.4452661798452743,4.242852694836068,4.4014626917060955,9.885014606848339,773.2517359853995,872.7932692307693,201.29673953092794,328.0,1291.0,897.0,181541.0,872.7932692307693,5.693912183528381
1137.9362088321768,0.8549820065686149,0.3704915625961204,0.4333325844868378,4.24285196290201,4.9625043922623275,11.451953003116618,1010.0129673421035,990.9418604651163,207.5774491240608,475.0,1539.0,977.0,255663.0,990.9418604651163,6.224141348180296
1155.0246168548654,0.8006956731375939,0.38242446307607225,0.47761524872178907,4.692285224289838,5.860260498102507,12.269835424614152,1413.2814920662775,1024.1555555555556,196.86329377424212,572.0,1600.0,1013.0,414783.0,1024.1555555555556,6.961668737992793
1347.1376175816356,0.8088000802698712,0.45203142204968644,0.5588914159094269,4.393283053147387,5.431852889630632,9.718977130453744,971.5079394483207,1134.1848184818482,336.44305999149447,452.0,2178.0,1095.0,343658.0,1134.1848184818482,6.144019446420339
1260.1587458203244,0.725794400639824,0.42531000929022333,0.5859924090283575,4.387793402569934,6.0455046204570815,10.31669442694867,1146.3253716906202,1110.1130434782608,254.39305670615965,542.0,1920.0,1099.0,382989.0,1110.1130434782608,6.492417382299939
1125.510814668335,0.6497372331713651,0.36731220770997064,0.5653242402580518,4.2428648618953195,6.530124249130547,11.55111312076369,1340.581094169527,985.3877551020408,292.48138971213166,439.0,1944.0,942.0,386272.0,985.3877551020408,6.840189922317689
842.4487230468744,0.7255608076091721,0.45513106081497406,0.6272817605938458,4.242854961846995,5.847690389765975,9.322270719668278,968.8418195070227,740.0280701754386,184.72367806391213,275.0,1281.0,767.0,210908.0,740.0280701754386,6.138393930470833
1250.9317177831902,0.7796230456106755,0.335605473508016,0.4304714636098752,4.2428615534893135,5.442196170799309,12.642408686424394,1222.788900751872,1106.060606060606,244.92730157556994,548.0,2057.0,1104.0,401500.0,1106.060606060606,6.633676563206945
1320.3253474952644,0.8088248942032529,0.3938526371395413,0.48694425698594834,4.528856712393271,5.599304305358332,11.498860957959526,1221.4229698044496,1159.6827195467422,305.286259408268,373.0,2147.0,1106.0,409368.0,1159.6827195467422,6.631205567012429
1125.0974846627494,0.7075879780495932,0.4120475333610712,0.5823269277367397,4.572021872530113,6.461418246721076,11.095860313095766,1373.048073687612,1008.7638190954774,219.83509848619647,510.0,1649.0,1010.0,401488.0,1008.7638190954774,6.8949699533305395
1103.8201017752938,0.6177538305361305,0.368574189967274,0.5966360251419229,4.242848566376832,6.868186576349656,11.511518391327288,1405.1440113734736,980.5800970873786,214.519915288686,425.0,1597.0,995.0,403999.0,980.5800970873786,6.9482815670953935
1193.780330143916,0.6143859811266782,0.4177116048446374,0.6798846615585632,4.2428474131824885,6.905833699854017,10.157360638234033,1246.645606866527,1051.3774104683196,232.41132863126248,479.0,1607.0,1060.0,381650.0,1051.3774104683196,6.67654018371141
1157.8597200273987,0.8087866650733103,0.3357155182028348,0.4150853775172032,4.5617795992575605,5.6402754845668355,13.58822977167649,1464.4889746594301,1039.7894736842106,223.65195143467395,521.0,1921.0,1022.0,434632.0,1039.7894736842106,7.044754001084079
832.9687822214586,0.8279495005587554,0.3876172263846785,0.46816530008543833,4.242849100094201,5.124526432144526,10.94597662665157,996.9065497356974,698.5560747663551,178.91518208571446,380.0,1116.0,672.0,149491.0,698.5560747663551,6.197101556997549
1155.0424019129134,0.6415028206990431,0.42264341358622715,0.6588332895024129,4.242859672025379,6.6139376712357265,10.038863816719,1180.0269829462434,1030.7849162011173,269.3389273964263,428.0,1869.0,1037.0,369021.0,1030.7849162011173,6.555428873055114
1177.3521456422404,0.8854081553062958,0.40740406617471625,0.46013136849160824,4.651400267975722,5.253396685019949,11.417167019587275,1168.613429604742,1002.4115942028985,294.78194322453027,370.0,1925.0,961.0,345832.0,1002.4115942028985,6.5342250441186955
1280.922448703421,0.7391386612867961,0.4022954469526824,0.5442760175097731,4.455675976912027,6.028200404447743,11.075631132947173,1246.1157215053765,1074.6348773841962,272.97744594262593,473.0,1818.0,1056.0,394391.0,1074.6348773841962,6.675594097603342
1215.9348598022195,0.6625896349718209,0.33333320369241165,0.5030763931382475,4.320973576542434,6.521341941496262,12.962925771204235,1530.0662184946325,1073.570438799076,248.3369877696089,446.0,1889.0,1056.0,464856.0,1073.570438799076,7.148373000279892
1010.0690983308685,0.6018921552539991,0.46999393625676267,0.780860710933215,4.242851600273644,7.049189066907105,9.02746029888294,1130.9702926445486,909.8192419825073,262.908255588777,320.0,1927.0,883.0,312068.0,909.8192419825073,6.4632982359347135
1233.0289956565305,0.6912114799025241,0.36228272025529207,0.5241271749514084,4.242851572814179,6.138282850007807,11.711437878749342,1277.625479446939,1129.3753351206435,278.9397430453814,430.0,2165.0,1128.0,421257.0,1129.3753351206435,6.731393592207677
1015.1109424515826,0.589689496638575,0.38591873416469175,0.6544439681638492,4.242851799901861,7.195060831314648,10.994158677176873,1405.8628103019398,868.3004926108374,241.32995362837838,364.0,1892.0,848.0,352530.0,868.3004926108374,6.949466158833129
1296.308653078878,0.726092136432362,0.33820609927963713,0.4657895083968344,4.242861218175495,5.843419870958391,12.54519426826597,1302.8425076242968,1087.6326530612246,256.08830549211547,502.0,1880.0,1077.0,426352.0,1087.6326530612246,6.775392153245896
1221.7871108311606,0.7951880578458217,0.3954330993312603,0.49728249239871064,4.4582029873747375,5.606476283675697,11.274228168846415,1180.389281023433,1062.593123209169,231.27999788965383,512.0,1676.0,1047.0,370845.0,1062.593123209169,6.556099698465042
1178.7242134933979,0.7394237142106055,0.33333371909832965,0.4508020404162859,4.379801734951047,5.923263821240625,13.139389998702939,1427.8393299754225,1071.6265356265355,208.86876423591087,566.0,1623.0,1063.0,436152.0,1071.6265356265355,6.985490564738427
1347.6534528199259,0.7684130298203901,0.47924274897269586,0.6236785821873879,4.242852760107666,5.521578364046476,8.853243516365431,868.7848124103948,1129.4128787878788,310.6520922496056,544.0,2300.0,1069.0,298165.0,1129.4128787878788,5.9193570497584815
1107.3849765764203,0.8066302244125715,0.40157424085284354,0.49784179751668745,4.478741944201896,5.552410272580029,11.152961242459588,1161.7599249441676,1043.327536231884,222.9903402095281,526.0,1645.0,1046.0,359948.0,1043.327536231884,6.521426351466142
630.3686836938105,0.9404751327262905,0.8761938913674603,0.9316502487710772,12.23140707801661,13.005561393802804,13.959703666647654,9301.871430922989,613.6488870222596,71.72018008136627,382.0,911.0,605.0,1461098.0,613.6488870222596,13.046496668961023
1316.2073259527697,0.6930124070470657,0.3399122588380515,0.4904850986527381,4.311711043094304,6.221693867598356,12.684776529782601,1425.3769001425555,1101.1043689320388,267.7721391799603,450.0,1909.0,1077.0,453655.0,1101.1043689320388,6.981472564056716
1108.8739575443608,0.6935527783387059,0.33475445445335644,0.482666157369028,4.2428562119999516,6.117567897518962,12.674532498539573,1378.0268220834685,995.4071246819339,218.23821975390635,371.0,1569.0,976.0,391195.0,995.4071246819339,6.903293748276048
1157.2633962422974,0.8766470012585976,0.3681539939770617,0.4199569421312169,4.831261485581607,5.511068284777556,13.122936501084448,1463.578336638844,1015.0498812351544,164.53847395275102,599.0,1440.0,1015.0,427336.0,1015.0498812351544,7.043293525541988
1183.6723365706055,0.9619947861947263,0.6347767311302054,0.6598546481121097,5.413252213875229,5.627111800977559,8.527805050820085,1088.1021765963108,1014.4658753709199,246.39480186403154,532.0,1790.0,990.0,341875.0,1014.4658753709199,6.380582913950143
888.6233885176065,0.8305905823653719,0.43441276153581687,0.5230167193789843,4.5108744102346945,5.430924099077236,10.38384414464946,1065.5681708938553,865.9876923076923,239.48166732310779,424.0,1758.0,824.0,281446.0,865.9876923076923,6.336229172714799
1131.212889153441,0.6986177876558212,0.35297577761623256,0.5052487695748858,4.4872936490503905,6.423102486564637,12.712752357554493,1534.8203144882352,997.8730158730159,168.86820364420367,602.0,1578.0,1004.0,440062.0,997.8730158730159,7.1557689578706505
1210.9736577049925,0.9506780135011083,0.45614737720614174,0.47981269233971824,5.423738497923621,5.705126678957637,11.89032047305301,1541.1545883729348,1077.9776785714287,272.4927590803077,485.0,2079.0,1069.0,482934.0,1077.9776785714287,7.165599508847039
1125.1328348248371,0.7293217679762868,0.3940292172135917,0.540268005858291,4.923853825392852,6.751277750910277,12.496164269777424,1740.028901682311,1013.3188405797101,185.3852828814262,484.0,1452.0,1026.0,489433.0,1013.3188405797101,7.461439424713598
1121.747165943914,0.888149751163647,0.3333327623599509,0.37531144035476094,4.714043732793151,5.30771272143785,14.142155422762402,1482.1946150919296,1031.2086330935251,264.6318053924934,416.0,2025.0,1022.0,430014.0,1031.2086330935251,7.073030659156712
1014.3536056084787,0.9109406899582257,0.5147210085283211,0.5650433822995934,5.089114496051055,5.5866584423673435,9.887131886459692,1177.479293796016,918.4197183098591,213.69115777103403,410.0,1457.0,929.0,326039.0,918.4197183098591,6.550707729940413
693.5278925646187,0.8713649248894049,0.5484937078743698,0.6294649832777991,4.242856330753005,4.869207159436118,7.735469468183605,669.4094881237177,578.7668711656441,159.42452723266842,256.0,947.0,578.0,94339.0,578.7668711656441,5.426682564523505
974.2787083135528,0.7570722795816759,0.37564677780020406,0.4961835057648255,4.412595707512516,5.828499902216361,11.746661939582644,1265.476286029782,933.365650969529,227.55709743852088,292.0,1734.0,923.0,336945.0,933.365650969529,6.709988883200565
883.4644125849024,1.0,0.3878309714183849,0.3878309714183849,4.242851582927375,4.242851582927375,10.939950379440596,824.9348324518294,749.9310344827586,289.32563781323194,298.0,1455.0,717.0,130488.0,749.9310344827586,5.8180441272286485
1211.6545539495671,0.7660171312982325,0.3333335651721831,0.4351515802358822,4.574675180541415,5.9720272479916146,13.724015996343995,1570.5503661165706,1121.9513274336284,314.6025082580003,478.0,2088.0,1129.0,507122.0,1121.9513274336284,7.210871444579752
1128.8316478909194,0.6655375033193061,0.3394709762554041,0.5100703935726001,4.2428563661011065,6.3750823130781615,12.498436281365493,1416.0820447593574,1004.2329842931937,238.62768342678166,446.0,1820.0,1006.0,383617.0,1004.2329842931937,6.9662641084895744
1154.1143064734765,0.9006672643804725,0.3333331984468533,0.37009582964707594,4.388795883874162,4.87282713321774,13.1663929795277,1179.4561803454708,1032.6666666666667,192.24464580960176,554.0,1482.0,1040.0,359368.0,1032.6666666666667,6.554371705322799
1040.9321229848304,0.7052450963561278,0.3430861848255562,0.4864779444738003,4.521869011429889,6.411769517850685,13.179979875112297,1600.6605320905987,948.5855263157895,163.87564747090437,551.0,1411.0,951.0,432555.0,948.5855263157895,7.256661677846383
1289.270957919791,0.7846525695757024,0.35434490180377787,0.4515946490755627,4.331689087973565,5.520518578453019,12.224499536816484,1224.4945332895718,1121.4874651810585,203.49748940563066,515.0,1651.0,1105.0,402614.0,1121.4874651810585,6.636759504137652
1116.8244531778257,0.7676626832832745,0.33902514299192354,0.44163295985929824,4.506127497245376,5.869931670994842,13.29142569627269,1472.6403589319598,1003.1635071090047,205.97082397226418,479.0,1612.0,999.0,423335.0,1003.1635071090047,7.057800254557136
1235.8099835400922,0.971742297845319,0.3333332786966185,0.34302641701995584,4.71404557473329,4.851127284657591,14.142139042239924,1354.6907296874654,1076.7843665768194,226.2958524498774,490.0,1674.0,1074.0,399487.0,1076.7843665768194,6.864103918614307
860.5804839202375,1.0,0.3532665175659716,0.3532665175659716,4.2428557211815745,4.2428557211815745,12.010353402340861,905.6511094684504,724.626168224299,188.75816176064532,336.0,1120.0,743.0,155070.0,724.626168224299,6.001927863665091
1178.554273225056,0.9620136993953358,0.34210246707956943,0.3556108060567064,4.242852235108617,4.41038650257831,12.402284822230687,972.1311679109047,1005.8125,235.21853599521492,461.0,1649.0,1006.0,241395.0,1005.8125,6.145332974639966
1082.1922324555119,0.7955955516616374,0.36771924164044933,0.46219368732322724,4.242849393251116,5.332922468444843,11.538284954366663,1093.5855308238672,915.6070038910506,218.14247160858855,537.0,1556.0,893.0,235311.0,915.6070038910506,6.391283008780829
1155.5957774708857,0.7905563767719586,0.42471101189664934,0.5372305181204808,4.876497851818032,6.168437818097179,11.48191997669393,1446.7262227834403,1030.090692124105,182.1149838792722,596.0,1495.0,1046.0,431608.0,1030.090692124105,7.016156182320295
599.5091618126963,0.6217580185496535,0.5813349492634569,0.9349858496710831,8.221317083509401,13.222695708351122,14.14213457134427,6439.690233413037,572.3810939357908,87.89986975071938,295.0,978.0,568.0,962745.0,572.3810939357908,11.541407873548268
734.5127175943909,0.7300221462673212,0.5805239990410029,0.7952142301562799,8.209851539405355,11.246030796987702,14.142139778833648,5469.382628950674,720.9620886981402,112.52821483681356,507.0,1267.0,697.0,1007905.0,720.9620886981402,10.929909497319837
642.5326097866027,0.4752935266463089,0.4752928508504435,0.9999985781504953,6.7216601135859975,14.142124259537708,14.142144367538672,5631.123765348862,615.7432814710043,78.9376195397899,390.0,898.0,603.0,870661.0,615.7432814710043,11.036604704502876
718.6960889377211,0.6858917913066074,0.6858914266031332,0.9999994682784095,9.699970282509472,14.142129130939535,14.142136650618928,8126.224960449896,691.7766109785202,93.582001219331,428.0,1023.0,689.0,1449272.0,691.7766109785202,12.471922701400958
576.9060872103815,0.6245418975728821,0.33850255435135546,0.5420013543796767,4.2547462331512955,6.812587353524636,12.569317951837366,1526.1108077939757,549.8468899521531,55.58341541720064,340.0,701.0,546.0,229836.0,549.8468899521531,7.142207874800179
682.7243855370281,0.5738622790283022,0.42910209380328274,0.7477440310763481,6.012195802754484,10.476722416630507,14.011108054650302,3696.746284860492,624.8969578017665,72.69315561218778,437.0,874.0,617.0,636770.0,624.8969578017665,9.592025955353291
545.224927147831,0.8277536655849407,0.7160396665546706,0.8650395598655232,5.879185142066061,7.102578202310314,8.210697558634731,1436.1566895078467,518.2879177377893,70.8874116973377,307.0,706.0,515.0,201614.0,518.2879177377893,6.999028125510725
653.2068360013269,0.7678206447639983,0.47328656227014965,0.6164024964653324,6.693278523701806,8.71724219626719,14.142126688738133,3456.3788788470106,630.2269662921349,60.701209562123424,461.0,862.0,627.0,560902.0,630.2269662921349,9.379454430841525
597.6867949446168,0.7640524083569024,0.42079585925153257,0.5507421410482243,5.915123871865121,7.741777667562906,14.056991631016334,2696.407548726593,556.2561151079136,53.16108969451611,399.0,698.0,562.0,386598.0,556.2561151079136,8.6344028684765
580.0796218999801,0.7019674676720462,0.7019669582327122,0.999999274269311,9.927311018570526,14.142124066650464,14.142134330031356,8316.67707362555,562.0356294536817,77.41626264767699,307.0,839.0,563.0,1183085.0,562.0356294536817,12.56860496555129
538.022857717967,0.9249421644458607,0.4522382836796613,0.4889368233640861,4.956231573604506,5.358423222682057,10.959336598568921,1219.162167890804,522.6099071207431,64.4747735419309,382.0,703.0,526.0,168803.0,522.6099071207431,6.627111680378071
655.1567440819465,0.6058933994453196,0.47323766247176124,0.7810576297827284,6.692590107415296,11.045821118933127,14.1421333045627,4379.209970197061,643.7886956521739,70.90727254258637,360.0,863.0,646.0,740357.0,643.7886956521739,10.149291352536899
649.2111212215548,0.935319769797449,0.33333350146241514,0.3563845352425312,4.714040423578419,5.040030774287261,14.142114137633264,1407.43853586354,635.7624309392265,54.38035659127138,470.0,777.0,635.0,230146.0,635.7624309392265,6.95206156685185
569.2702346386442,0.46193751533065086,0.4264162030164832,0.9231036425159325,5.682902246207717,12.302318078972098,13.327125484460174,3902.8533548872147,557.8652173913043,52.823986445764646,388.0,748.0,558.0,513236.0,557.8652173913043,9.767075422264712
612.5168885562158,0.6666955860909163,0.6666955624062483,0.9999999644745391,9.428481676995993,14.142109043017191,14.142109545422151,7898.756927382233,611.1689021361152,70.03199557496264,406.0,846.0,612.0,1230283.0,611.1689021361152,12.35444897305699
639.2935922232584,0.5142968917850212,0.4407507688064475,0.85699675780013,5.451938949333607,10.600762004240433,12.369664071369519,2994.5707835174485,597.412455934195,68.62731601549565,416.0,814.0,594.0,508398.0,597.412455934195,8.941601784439618
575.6756760710052,0.764950628713658,0.719462436107618,0.940534472554741,6.108229216224134,7.985128695816278,8.489990456305712,1734.574898548603,546.2222222222222,70.80623250719651,334.0,732.0,547.0,250716.0,546.2222222222222,7.453635472637992
696.3932331219495,0.5860310423969004,0.467300699011784,0.7973992249634039,5.909202108392546,10.083428489084081,12.645395397201263,3156.1533000646014,647.3872135102533,57.47728709638615,444.0,866.0,644.0,536684.0,647.3872135102533,9.099617978132645
631.6969481029008,0.9613997483749536,0.9613982063845845,0.9999983960986347,13.596235704619037,14.142125299700409,14.142147982310865,11390.357426954088,618.6379130434783,68.35128691489409,383.0,833.0,616.0,1778584.0,618.6379130434783,13.957776751165632
603.4655125174165,0.7456694705771502,0.40870302281059856,0.5481021269306645,5.460087128776931,7.322395973313497,13.359546722284088,2237.3458150887586,564.1105691056911,49.61471229772161,415.0,705.0,563.0,346928.0,564.1105691056911,8.113623209905736
677.7456017144348,0.55243864795448,0.5524380265464603,0.9999988751546945,7.812660994034449,14.142133290207816,14.14214919793795,6545.124771323741,645.4839285714286,59.73262624828937,468.0,892.0,644.0,1084413.0,645.4839285714286,11.60405486652251
670.1176637877655,0.7223877669732632,0.47522384097066733,0.6578514513912804,6.720677212685773,9.303420572644493,14.142129736080728,3703.8988476982986,644.3823823823824,55.18622081521495,483.0,835.0,643.0,643738.0,644.3823823823824,9.598208271971782
650.8011453941136,0.5900220704521016,0.5900213810070315,0.9999988314927446,8.344147293049136,14.14209350957918,14.142110034737362,6990.343024445223,638.7690607734806,73.47138922394231,398.0,910.0,637.0,1156172.0,638.7690607734806,11.861418416721742
620.5567403604772,0.9085948686026302,0.9085942302270891,0.9999992974035369,12.849490314797583,14.142155936406954,14.142165872642677,10764.80232011639,610.6746676514033,54.09521214646103,394.0,783.0,611.0,1653707.0,610.6746676514033,13.6974319000075
674.7953247679526,0.6639272919294007,0.4487879433664504,0.6759594745115142,6.346829723196058,9.55952526782248,14.142157375234252,3594.1603390755026,640.0879237288135,64.38125194202907,408.0,832.0,638.0,604243.0,640.0879237288135,9.502465016263665
621.8219607010841,0.4708248423307791,0.4708245364267038,0.9999993502805125,6.658471642410668,14.142141713356628,14.142150901787664,5578.196587132673,606.7730015082956,71.62443281584636,420.0,884.0,611.0,804581.0,606.7730015082956,11.00191795914871
684.7732986340463,0.4712209832647119,0.4501385176902807,0.9552599176964326,6.365917487871497,13.509410051664434,14.142130117048964,5094.491327468526,629.473851030111,77.17203577936431,412.0,959.0,624.0,794396.0,629.473851030111,10.67425088124369
827.257739615217,0.9904550489159211,0.5508949576951682,0.5562038966817697,4.242854726474879,4.283742842361997,7.701749067056477,586.3535078985718,685.7810218978102,207.93016062131744,293.0,1227.0,671.0,93952.0,685.7810218978102,5.192266472365671
627.5749422955216,0.5724585590141752,0.5724578324206346,0.9999987307491013,8.095779929926893,14.142124006091462,14.14214195601785,6782.3021993576895,609.1887990762125,67.9966919995241,398.0,853.0,610.0,1055115.0,609.1887990762125,11.74256147475929
631.6051489963406,0.5465455918217375,0.5375904254941396,0.983614969251241,7.60267783027295,13.910418351251943,14.142137712524846,6264.846724420714,626.6077586206897,68.87050696533292,430.0,878.0,623.0,1017611.0,626.6077586206897,11.43599473934105
689.3197298505761,0.9665669461541347,0.617524203880074,0.6388840486808866,4.242851715505362,4.389609775491714,6.870745614255054,536.0141402929471,580.4710743801653,187.74166978324965,229.0,973.0,564.0,70237.0,580.4710743801653,5.03921102844985
906.8160795255745,0.6688224137146409,0.6305852219671404,0.942829081437132,8.917807542213245,13.333595524533523,14.142113122146636,7043.82063102661,839.3400236127509,109.9939002400459,563.0,1229.0,824.0,1421842.0,839.3400236127509,11.891589065182128
1050.8388816244485,0.7746349355501758,0.5132076552741194,0.6625155046868876,4.242850942273296,5.477226429582418,8.267318109288654,804.7699059344117,922.5616438356165,218.41398615414744,386.0,1418.0,926.0,202041.0,922.5616438356165,5.770246587300767
668.7433416204708,0.5674450558680119,0.4420481782240528,0.7790149436545157,4.242848116160674,7.477108263231681,9.598157678664112,1275.4623515774983,659.675925925926,59.13318577694526,516.0,867.0,658.0,213735.0,659.675925925926,6.727592506875649
558.8161858555104,0.699520127587193,0.3766315428851554,0.538414161411259,5.326377415293979,7.614330460605743,14.142143736798296,2402.5227777846617,548.3607085346216,54.35598316012342,382.0,695.0,548.0,340532.0,548.3607085346216,8.308570350828413
1199.0652266253019,0.8573279124407205,0.33333361750211243,0.3888052781964691,4.667009544429156,5.44366919203958,14.001016697332005,1489.973682316438,1092.775413711584,253.80022400872357,519.0,1805.0,1070.0,462244.0,1092.775413711584,7.085382973917617
1129.9834866779129,0.7665345570148979,0.4182364470756009,0.5456198200696023,4.2428532706522,5.535110233222974,10.14462823677645,997.950575641323,934.9565217391304,293.1703722236584,316.0,1779.0,900.0,236544.0,934.9565217391304,6.199264139271107
1155.848095825513,0.691885643906541,0.3483151252400604,0.503428750556805,4.3448284952025125,6.279691641917355,12.473843885498903,1425.6071683138764,1018.272952853598,189.56743096731435,414.0,1587.0,1019.0,410364.0,1018.272952853598,6.981848493716387
1350.6216177491347,0.764603812854866,0.35944020992186365,0.47009994441407676,4.242852059984253,5.549085668488046,11.80405514704818,1164.123771805865,1148.1055718475072,346.2606218350119,497.0,2768.0,1087.0,391504.0,1148.1055718475072,6.5258464297787135
1207.6791892713547,0.7095820233796264,0.34514745360546983,0.48640952311839497,4.242851071271349,5.979366629192949,12.292865055065,1306.3353963693435,1038.034946236559,319.7926912114913,343.0,2058.0,1029.0,386149.0,1038.034946236559,6.781441636908351
1166.55749079115,0.9375390795540776,0.39933787329053044,0.4259426428181189,4.242851193695191,4.525519294313813,10.624715253612793,854.5394761385733,1039.3677130044844,283.15503542757176,461.0,1969.0,1043.0,231779.0,1039.3677130044844,5.886825651203223
1269.736525961344,0.910633783046473,0.33333380877375385,0.36604595061101813,4.639158195933253,5.094427949304951,13.91745473703816,1377.7900164425869,1101.788804071247,263.1951023768257,617.0,2040.0,1058.0,433003.0,1101.788804071247,6.902898295753398
1261.5587717569726,0.7702102547409527,0.4425526703649529,0.5745868321550692,4.587276103343135,5.955875132934952,10.36549186238153,1186.257548560724,1085.3417366946778,270.0423827956719,517.0,2166.0,1038.0,387467.0,1085.3417366946778,6.566946223839125
1279.1589719486599,0.7936833342749251,0.4868392509618096,0.6133923063995856,4.581893413348478,5.772949003060898,9.411511919584125,1042.7752364849011,1113.0251572327045,232.76188262329626,624.0,1841.0,1100.0,353942.0,1113.0251572327045,6.290724994054593
1106.191365234214,0.6648596209623888,0.4194949092880993,0.6309526042217417,4.242852388497181,6.381576282758191,10.114192793656262,1147.1117404549357,992.2111436950147,285.77728266469575,396.0,1797.0,981.0,338344.0,992.2111436950147,6.493901622690429
1135.9369943190416,0.8291291362994074,0.4423140616978158,0.5334682407519346,4.537857215203872,5.473040346232874,10.259355530740706,1067.3040706810502,1004.178125,214.60215320327717,514.0,1661.0,993.0,321337.0,1004.178125,6.339668055299258
921.4353756169587,0.9924923940539584,0.45865581808991446,0.4621252725338053,4.242854679272845,4.274949314162881,9.25062871096313,702.8278890968543,815.03125,195.8015852806849,383.0,1351.0,823.0,156486.0,815.03125,5.515524174081536
1126.87244625413,0.9043298025712245,0.3814106142272953,0.42176052712500933,4.242852867575892,4.691709656712024,11.124108006725358,927.5619098880352,980.7685950413223,213.92398930579884,519.0,1515.0,976.0,237346.0,980.7685950413223,6.049945080426354
1136.362255035557,0.8366561651812476,0.3970052404001019,0.47451421135957006,4.913028299793681,5.872219083844742,12.375222792631984,1495.5231891934961,1002.184331797235,192.40909345937195,460.0,1477.0,991.0,434948.0,1002.184331797235,7.094168736520107
1360.2856192930508,0.8112640248097024,0.4724799910559434,0.582399781830302,4.3602069408677675,5.3745843615961375,9.228341989939427,905.8666598371734,1170.2985611510792,340.84787156482116,450.0,2299.0,1128.0,325343.0,1170.2985611510792,6.00240399077651
1209.818785258322,0.7555823766265481,0.43617072806702,0.5772642951446184,4.545178399917365,6.015463754210682,10.420640605710188,1193.4468310851576,1045.8016759776535,261.4078503007588,388.0,1807.0,1050.0,374397.0,1045.8016759776535,6.580185781770244
